CELL_LINE_NAME	DRUG_NAME	MAX_CONC	LN_IC50
G-402	Rapamycin	0.02	-3.764786
G-401	Rapamycin	0.02	-3.405534
KY821	Rapamycin	0.02	-1.973847
KU812	Rapamycin	0.02	-3.663565
KU-19-19	Rapamycin	0.02	-1.419508
KS-1	Rapamycin	0.02	-2.703379
KYSE-150	Rapamycin	0.02	-2.850935
KYSE-180	Rapamycin	0.02	-2.471085
KYSE-270	Rapamycin	0.02	-1.637831
KYSE-450	Rapamycin	0.02	-1.244099
L-428	Rapamycin	0.02	-3.629706
L-540	Rapamycin	0.02	-2.521304
LAMA-84	Rapamycin	0.02	-3.517069
LC4-1	Rapamycin	0.02	-1.918418
LNCaP-Clone-FGC	Rapamycin	0.02	-5.758986
LOUCY	Rapamycin	0.02	-3.545462
LoVo	Rapamycin	0.02	-4.100528
LS-123	Rapamycin	0.02	-1.842664
LS-411N	Rapamycin	0.02	-3.800945
LS-513	Rapamycin	0.02	-1.348233
LU-99A	Rapamycin	0.02	-0.266459
MDA-MB-175-VII	Rapamycin	0.02	0.783946
MDA-MB-361	Rapamycin	0.02	-2.74137
MDA-MB-453	Rapamycin	0.02	-5.113003
MDA-MB-468	Rapamycin	0.02	-4.047966
MEL-JUSO	Rapamycin	0.02	-1.456881
MEG-01	Rapamycin	0.02	-1.699935
MES-SA	Rapamycin	0.02	-3.045281
Mewo	Rapamycin	0.02	-0.676441
MFE-280	Rapamycin	0.02	-1.054692
MFE-296	Rapamycin	0.02	-0.031692
MG-63	Rapamycin	0.02	-2.744228
MHH-CALL-2	Rapamycin	0.02	-2.273848
MHH-ES-1	Rapamycin	0.02	-2.225286
MHH-PREB-1	Rapamycin	0.02	-2.802493
MKN1	Rapamycin	0.02	-0.898638
MKN28	Rapamycin	0.02	-0.700628
ML-2	Rapamycin	0.02	-3.40105
MLMA	Rapamycin	0.02	-3.399382
MN-60	Rapamycin	0.02	-0.58908
MOG-G-CCM	Rapamycin	0.02	-2.238348
MOG-G-UVW	Rapamycin	0.02	-3.944135
MOLT-13	Rapamycin	0.02	-2.4552
MOLT-16	Rapamycin	0.02	-2.850865
MONO-MAC-6	Rapamycin	0.02	-3.233326
Mo-T	Rapamycin	0.02	-1.637561
MPP-89	Rapamycin	0.02	-0.993418
MRK-nu-1	Rapamycin	0.02	-5.703019
MSTO-211H	Rapamycin	0.02	-0.661048
NALM-6	Rapamycin	0.02	-2.946165
NAMALWA	Rapamycin	0.02	-3.809628
NB69	Rapamycin	0.02	-5.36963
NCCIT	Rapamycin	0.02	-1.394686
NCI-H520	Rapamycin	0.02	-4.098632
SNU-1	Rapamycin	0.02	-1.385639
SNU-5	Rapamycin	0.02	-3.347111
NH-12	Rapamycin	0.02	-1.03696
NKM-1	Rapamycin	0.02	-3.172514
NOMO-1	Rapamycin	0.02	-2.161124
NTERA-2-cl-D1	Rapamycin	0.02	-2.231382
NUGC-3	Rapamycin	0.02	-3.261856
NCI-H747	Rapamycin	0.02	-0.234063
NCI-H716	Rapamycin	0.02	-0.23677
NCI-H596	Rapamycin	0.02	-2.932413
NCI-H441	Rapamycin	0.02	0.754586
NCI-N87	Rapamycin	0.02	-2.229738
NCI-H2452	Rapamycin	0.02	-2.451809
NCI-H1793	Rapamycin	0.02	-3.910181
NCI-H358	Rapamycin	0.02	-1.321218
NCI-H1155	Rapamycin	0.02	-0.944546
NCI-H28	Rapamycin	0.02	0.969542
NCI-H1581	Rapamycin	0.02	-3.427894
NCI-H1573	Rapamycin	0.02	-0.019223
NCI-H1666	Rapamycin	0.02	-3.187087
NCI-H1703	Rapamycin	0.02	-3.697238
NCI-H1755	Rapamycin	0.02	-0.598743
NCI-H1993	Rapamycin	0.02	-5.029316
NCI-H524	Rapamycin	0.02	-1.508464
ONS-76	Rapamycin	0.02	-3.050239
OPM-2	Rapamycin	0.02	-4.836085
OS-RC-2	Rapamycin	0.02	-2.375439
P12-ICHIKAWA	Rapamycin	0.02	-3.429642
P30-OHK	Rapamycin	0.02	-2.331251
P31-FUJ	Rapamycin	0.02	-2.358832
PA-1	Rapamycin	0.02	-4.75034
OCUB-M	Rapamycin	0.02	-4.508145
OC-314	Rapamycin	0.02	-2.792764
PF-382	Rapamycin	0.02	-3.206545
Raji	Rapamycin	0.02	-4.271839
RCM-1	Rapamycin	0.02	-0.853347
RD	Rapamycin	0.02	-1.956906
REH	Rapamycin	0.02	-1.843346
RF-48	Rapamycin	0.02	-2.411435
RKO	Rapamycin	0.02	-2.465871
RMG-I	Rapamycin	0.02	-0.859189
RPMI-6666	Rapamycin	0.02	-4.584434
RPMI-8402	Rapamycin	0.02	-3.088979
RS4-11	Rapamycin	0.02	-3.079583
RT-112	Rapamycin	0.02	-2.236253
Saos-2	Rapamycin	0.02	-0.880854
SAS	Rapamycin	0.02	-1.754218
SCC-9	Rapamycin	0.02	-0.802484
SH-4	Rapamycin	0.02	-3.962572
SJRH30	Rapamycin	0.02	-2.630164
SJSA-1	Rapamycin	0.02	-2.166566
SK-CO-1	Rapamycin	0.02	-2.072335
SK-HEP-1	Rapamycin	0.02	-2.630398
SK-LMS-1	Rapamycin	0.02	-3.997117
SK-LU-1	Rapamycin	0.02	-1.259731
SK-MEL-1	Rapamycin	0.02	-2.467142
SK-MEL-24	Rapamycin	0.02	-3.516082
SK-MES-1	Rapamycin	0.02	-3.220333
SK-MG-1	Rapamycin	0.02	-0.500787
SK-PN-DW	Rapamycin	0.02	-2.396662
SK-UT-1	Rapamycin	0.02	-0.813488
SNG-M	Rapamycin	0.02	-1.419319
SNU-387	Rapamycin	0.02	-0.723717
SNU-423	Rapamycin	0.02	-1.785562
SNU-449	Rapamycin	0.02	-2.253034
SNU-C2B	Rapamycin	0.02	-0.443194
SUP-T1	Rapamycin	0.02	-4.652617
SW13	Rapamycin	0.02	-2.605021
SW1088	Rapamycin	0.02	-4.827632
SW1116	Rapamycin	0.02	-0.274333
SW1417	Rapamycin	0.02	-2.502407
SW1463	Rapamycin	0.02	-0.154327
SW1710	Rapamycin	0.02	-0.571618
SW1783	Rapamycin	0.02	-3.450795
SW626	Rapamycin	0.02	-1.215618
SW684	Rapamycin	0.02	-2.138175
SW837	Rapamycin	0.02	-0.065292
SW872	Rapamycin	0.02	-0.361826
SW948	Rapamycin	0.02	-1.844496
SW982	Rapamycin	0.02	-2.816388
T84	Rapamycin	0.02	-0.550855
TGBC1TKB	Rapamycin	0.02	-1.567305
TGBC11TKB	Rapamycin	0.02	-3.005275
TUR	Rapamycin	0.02	-2.13333
TYK-nu	Rapamycin	0.02	-3.736243
U-2-OS	Rapamycin	0.02	-0.290159
U-698-M	Rapamycin	0.02	-4.281433
UMC-11	Rapamycin	0.02	-3.467886
VM-CUB-1	Rapamycin	0.02	-3.427969
VMRC-RCZ	Rapamycin	0.02	1.069862
WM-115	Rapamycin	0.02	-3.274386
WSU-NHL	Rapamycin	0.02	-6.272228
YAPC	Rapamycin	0.02	0.029181
YH-13	Rapamycin	0.02	-2.983022
ZR-75-30	Rapamycin	0.02	-1.122745
RCC10RGB	Rapamycin	0.02	-0.526947
KURAMOCHI	Rapamycin	0.02	-1.373557
KM-H2	Rapamycin	0.02	-3.61784
HuO-3N1	Rapamycin	0.02	-2.236745
OE19	Rapamycin	0.02	-2.231654
RPMI-8866	Rapamycin	0.02	-4.014307
PSN1	Rapamycin	0.02	-1.359376
OAW-42	Rapamycin	0.02	-0.8957
OE33	Rapamycin	0.02	-1.806495
CW-2	Rapamycin	0.02	-1.287533
CGTH-W-1	Rapamycin	0.02	-0.497048
COLO-320-HSR	Rapamycin	0.02	-1.433511
ATN-1	Rapamycin	0.02	-3.633813
CESS	Rapamycin	0.02	-3.911114
COLO-678	Rapamycin	0.02	1.662262
COLO-684	Rapamycin	0.02	-2.819535
COLO-668	Rapamycin	0.02	-1.115299
LN-405	Rapamycin	0.02	-1.635346
TGBC24TKB	Rapamycin	0.02	-0.573847
BFTC-909	Rapamycin	0.02	-4.707942
C2BBe1	Rapamycin	0.02	-1.370586
AsPC-1	Rapamycin	0.02	0.653234
CA46	Rapamycin	0.02	-5.98501
AU565	Rapamycin	0.02	-5.262412
BALL-1	Rapamycin	0.02	-5.92818
BL-41	Rapamycin	0.02	-3.785447
BV-173	Rapamycin	0.02	-3.46893
IA-LM	Rapamycin	0.02	-0.61829
TGW	Rapamycin	0.02	-1.03244
AN3-CA	Rapamycin	0.02	-2.723523
A204	Rapamycin	0.02	-2.678283
NY	Rapamycin	0.02	-1.555991
C3A	Rapamycin	0.02	0.104303
CAL-85-1	Rapamycin	0.02	-0.791888
CHL-1	Rapamycin	0.02	-1.464338
NCI-H1651	Rapamycin	0.02	-0.822519
RPMI-7951	Rapamycin	0.02	-3.795938
SCC-4	Rapamycin	0.02	-1.685354
SNU-C1	Rapamycin	0.02	-0.760585
ST486	Rapamycin	0.02	-3.600322
SW1990	Rapamycin	0.02	0.637252
UACC-812	Rapamycin	0.02	-1.182719
SCC-15	Rapamycin	0.02	-0.324979
CAPAN-2	Rapamycin	0.02	-0.160447
CAL-27	Rapamycin	0.02	-1.418267
BC-1	Rapamycin	0.02	-5.920623
A704	Rapamycin	0.02	-2.039139
A101D	Rapamycin	0.02	-4.446922
769-P	Rapamycin	0.02	-1.706253
23132-87	Rapamycin	0.02	-3.548923
BFTC-905	Rapamycin	0.02	-3.023505
CAL-51	Rapamycin	0.02	-3.855975
SCC-3	Rapamycin	0.02	-3.173716
GAK	Rapamycin	0.02	-1.49991
AM-38	Rapamycin	0.02	-3.088197
A4-Fuk	Rapamycin	0.02	-6.26613
A3-KAW	Rapamycin	0.02	-7.192932
DOK	Rapamycin	0.02	-2.515928
COR-L279	Rapamycin	0.02	-2.57513
CHP-134	Rapamycin	0.02	-0.86629
NEC8	Rapamycin	0.02	-2.104235
CAS-1	Rapamycin	0.02	-3.269006
ALL-PO	Rapamycin	0.02	-1.637937
OCI-AML2	Rapamycin	0.02	-2.21403
MFM-223	Rapamycin	0.02	0.215514
CML-T1	Rapamycin	0.02	-2.904445
CAL-54	Rapamycin	0.02	-3.077985
EFO-21	Rapamycin	0.02	-1.150459
LS-1034	Rapamycin	0.02	-2.266745
22RV1	Rapamycin	0.02	-4.474842
8505C	Rapamycin	0.02	-0.038395
B-CPAP	Rapamycin	0.02	-1.665864
BPH-1	Rapamycin	0.02	-4.575529
CAL-148	Rapamycin	0.02	-5.631703
CAL-39	Rapamycin	0.02	-4.390298
CaR-1	Rapamycin	0.02	-1.747852
HDLM-2	Rapamycin	0.02	-2.400879
HO-1-N-1	Rapamycin	0.02	-1.81328
HTC-C3	Rapamycin	0.02	-1.168269
KGN	Rapamycin	0.02	-3.137469
KLE	Rapamycin	0.02	-1.756381
K5	Rapamycin	0.02	-1.839115
L-363	Rapamycin	0.02	-4.689255
MDA-MB-415	Rapamycin	0.02	-4.615687
NCI-H1975	Rapamycin	0.02	-3.422892
MDA-MB-157	Rapamycin	0.02	-0.775279
MKN45	Rapamycin	0.02	-0.297303
NCI-H810	Rapamycin	0.02	-3.492248
MFH-ino	Rapamycin	0.02	-2.30146
NOS-1	Rapamycin	0.02	-1.646471
PANC-03-27	Rapamycin	0.02	0.094717
PANC-08-13	Rapamycin	0.02	0.454994
PANC-10-05	Rapamycin	0.02	-1.177238
RL95-2	Rapamycin	0.02	-2.394176
RO82-W-1	Rapamycin	0.02	-0.330522
SiHa	Rapamycin	0.02	-2.248069
SKG-IIIa	Rapamycin	0.02	-3.092991
TT	Rapamycin	0.02	0.87033
TE-9	Rapamycin	0.02	-0.987264
TE-6	Rapamycin	0.02	-5.088615
TC-YIK	Rapamycin	0.02	-3.196905
YT	Rapamycin	0.02	-3.677519
BT-474	Rapamycin	0.02	-1.571408
OAW-28	Rapamycin	0.02	0.102842
LCLC-97TM1	Rapamycin	0.02	-0.870911
D-263MG	Rapamycin	0.02	-1.568522
D-392MG	Rapamycin	0.02	-2.376296
CAMA-1	Rapamycin	0.02	-2.458249
Caov-4	Rapamycin	0.02	-2.956423
BT-483	Rapamycin	0.02	0.268852
M059J	Rapamycin	0.02	-4.331782
HAL-01	Rapamycin	0.02	-3.661908
ES8	Rapamycin	0.02	-3.685096
ES4	Rapamycin	0.02	-0.560981
ES6	Rapamycin	0.02	-2.158954
ES1	Rapamycin	0.02	-4.384414
EW-7	Rapamycin	0.02	-3.13205
EW-3	Rapamycin	0.02	-3.551335
EW-1	Rapamycin	0.02	-2.789467
EW-18	Rapamycin	0.02	-2.682261
EW-16	Rapamycin	0.02	-1.528466
EW-22	Rapamycin	0.02	-1.371114
EW-24	Rapamycin	0.02	-2.187009
NB10	Rapamycin	0.02	-2.67712
NB12	Rapamycin	0.02	-1.354319
NB7	Rapamycin	0.02	-1.374124
NB14	Rapamycin	0.02	-1.708739
NB1	Rapamycin	0.02	-4.219045
RH-1	Rapamycin	0.02	-1.745419
Jurkat	Rapamycin	0.02	-2.462066
LS-180	Rapamycin	0.02	-2.626719
BICR22	Rapamycin	0.02	-1.454807
BICR78	Rapamycin	0.02	-0.590008
CCK-81	Rapamycin	0.02	-0.94223
CL-40	Rapamycin	0.02	-0.489766
EN	Rapamycin	0.02	-1.798865
ES-2	Rapamycin	0.02	-3.789187
FU-OV-1	Rapamycin	0.02	-0.762619
NCI-H2591	Rapamycin	0.02	-1.659268
NCI-H2595	Rapamycin	0.02	0.269729
NCI-H2731	Rapamycin	0.02	-2.937728
NCI-H3118	Rapamycin	0.02	-1.940031
NCI-H513	Rapamycin	0.02	-2.490877
HARA	Rapamycin	0.02	-2.779397
HCC-15	Rapamycin	0.02	-1.152217
HCC-44	Rapamycin	0.02	-2.561601
HCC-827	Rapamycin	0.02	-0.472381
Hs-633T	Rapamycin	0.02	-4.100898
Hs-746T	Rapamycin	0.02	-0.098241
IGR-37	Rapamycin	0.02	-2.224574
IHH-4	Rapamycin	0.02	-4.329386
IM-95	Rapamycin	0.02	-0.590705
JHH-2	Rapamycin	0.02	-4.185804
JHH-4	Rapamycin	0.02	-0.700858
JHH-6	Rapamycin	0.02	-1.685289
JHH-7	Rapamycin	0.02	-0.302739
JHU-022	Rapamycin	0.02	-0.535711
KYM-1	Rapamycin	0.02	-3.019234
KYSE-220	Rapamycin	0.02	-2.483276
LN-18	Rapamycin	0.02	-2.930072
LN-229	Rapamycin	0.02	-0.09071
LNZTA3WT4	Rapamycin	0.02	-3.814514
MDA-MB-436	Rapamycin	0.02	-1.568237
MDST8	Rapamycin	0.02	-5.52091
MFE-319	Rapamycin	0.02	-2.198463
MS751	Rapamycin	0.02	-1.02805
NB(TU)1-10	Rapamycin	0.02	-1.478431
NCI-H1869	Rapamycin	0.02	-0.153425
NCI-H1915	Rapamycin	0.02	-1.458662
NCI-H1944	Rapamycin	0.02	-2.336188
NCI-H196	Rapamycin	0.02	-0.980108
NCI-H2023	Rapamycin	0.02	-4.219238
NCI-H211	Rapamycin	0.02	-3.772468
NCI-H3122	Rapamycin	0.02	-1.838189
NCI-H841	Rapamycin	0.02	-1.252737
NCI-H847	Rapamycin	0.02	-3.750764
OSC-20	Rapamycin	0.02	-1.679968
OV-90	Rapamycin	0.02	-2.283017
OVISE	Rapamycin	0.02	-1.139541
OVKATE	Rapamycin	0.02	1.525166
OVMIU	Rapamycin	0.02	-0.717845
PA-TU-8988T	Rapamycin	0.02	-1.739861
PC-3_[JPC-3]	Rapamycin	0.02	-1.174053
PL18	Rapamycin	0.02	-0.135977
RERF-GC-1B	Rapamycin	0.02	-1.59135
RH-41	Rapamycin	0.02	-3.718469
SISO	Rapamycin	0.02	-0.693359
SKN	Rapamycin	0.02	-2.597427
SNU-182	Rapamycin	0.02	0.064699
SNU-398	Rapamycin	0.02	-3.480083
SU8686	Rapamycin	0.02	1.374883
SUIT-2	Rapamycin	0.02	0.983771
TC-71	Rapamycin	0.02	-2.0514
TOV-21G	Rapamycin	0.02	-4.658543
TT2609-C02	Rapamycin	0.02	-0.772726
WM278	Rapamycin	0.02	0.525643
SUP-B15	Rapamycin	0.02	-2.402717
OCI-AML3	Rapamycin	0.02	-2.811091
ASH-3	Rapamycin	0.02	-2.087637
BICR10	Rapamycin	0.02	-1.653677
CAL-29	Rapamycin	0.02	-3.262883
CAL-78	Rapamycin	0.02	-2.635901
CL-11	Rapamycin	0.02	-2.477813
CS1	Rapamycin	0.02	-1.214596
DAN-G	Rapamycin	0.02	-3.643609
EFM-192A	Rapamycin	0.02	-3.325501
FU97	Rapamycin	0.02	-1.808562
G-292-Clone-A141B1	Rapamycin	0.02	-0.375798
NCI-H2369	Rapamycin	0.02	-0.441034
NCI-H2373	Rapamycin	0.02	-2.758444
NCI-H2461	Rapamycin	0.02	-2.476712
NCI-H2722	Rapamycin	0.02	-0.621684
NCI-H2795	Rapamycin	0.02	-2.885495
NCI-H2818	Rapamycin	0.02	-1.97527
HCC1428	Rapamycin	0.02	0.268791
HCC-78	Rapamycin	0.02	-2.199401
HDQ-P1	Rapamycin	0.02	-1.955194
ALL-SIL	Rapamycin	0.02	-1.553268
AMO-1	Rapamycin	0.02	-5.582291
COR-L95	Rapamycin	0.02	-0.779172
DND-41	Rapamycin	0.02	-1.880007
EJM	Rapamycin	0.02	-1.163756
HeLa	Rapamycin	0.02	-1.869749
HPAC	Rapamycin	0.02	-0.470326
Hs-766T	Rapamycin	0.02	-1.686869
huH-1	Rapamycin	0.02	-1.362774
JHH-1	Rapamycin	0.02	-0.494577
JIMT-1	Rapamycin	0.02	-2.23589
KMRC-1	Rapamycin	0.02	-3.088023
KMRC-20	Rapamycin	0.02	-1.270924
KP-1N	Rapamycin	0.02	-1.334111
KP-2	Rapamycin	0.02	-0.456236
KP-3	Rapamycin	0.02	0.297708
KYSE-50	Rapamycin	0.02	-1.633099
LC-1-sq	Rapamycin	0.02	-1.741563
LOU-NH91	Rapamycin	0.02	-2.085023
NCI-H1435	Rapamycin	0.02	-1.816155
NCI-H1568	Rapamycin	0.02	-2.048179
NCI-H1688	Rapamycin	0.02	-2.278606
NCI-H1781	Rapamycin	0.02	-3.770475
NUGC-4	Rapamycin	0.02	-0.945922
OCUM-1	Rapamycin	0.02	0.054967
OE21	Rapamycin	0.02	-3.34782
OVTOKO	Rapamycin	0.02	-1.199095
PANC-02-03	Rapamycin	0.02	-0.911968
PANC-04-03	Rapamycin	0.02	1.133614
PA-TU-8902	Rapamycin	0.02	-1.210921
PCI-30	Rapamycin	0.02	-0.446768
PL4	Rapamycin	0.02	-1.151277
RERF-LC-KJ	Rapamycin	0.02	-3.052787
RERF-LC-Sq1	Rapamycin	0.02	-3.492786
RKN	Rapamycin	0.02	-1.582386
SAT	Rapamycin	0.02	-2.492552
SCC90	Rapamycin	0.02	-0.336204
SKN-3	Rapamycin	0.02	-0.782813
SW1271	Rapamycin	0.02	-1.967205
T-T	Rapamycin	0.02	-1.239775
TOV-112D	Rapamycin	0.02	-3.482333
VCaP	Rapamycin	0.02	-0.245883
WM1552C	Rapamycin	0.02	-2.692447
WM35	Rapamycin	0.02	-1.821203
WM793B	Rapamycin	0.02	-3.703
GA-10	Rapamycin	0.02	-4.780657
GRANTA-519	Rapamycin	0.02	-0.577577
HCC1500	Rapamycin	0.02	-1.407241
CHSA8926	Rapamycin	0.02	-3.552096
Hs-445	Rapamycin	0.02	-2.328985
HSC-39	Rapamycin	0.02	-1.9832
JJN-3	Rapamycin	0.02	-2.073382
JSC-1	Rapamycin	0.02	-3.705015
JURL-MK1	Rapamycin	0.02	-4.172089
KARPAS-1106P	Rapamycin	0.02	-4.349935
KARPAS-231	Rapamycin	0.02	-2.430176
KARPAS-620	Rapamycin	0.02	-4.081746
KCL-22	Rapamycin	0.02	-2.972774
KOPN-8	Rapamycin	0.02	-2.337256
L-1236	Rapamycin	0.02	-4.806329
ME-1	Rapamycin	0.02	-1.482464
MOLM-13	Rapamycin	0.02	-4.554453
MOLP-8	Rapamycin	0.02	-6.886141
NCI-H1341	Rapamycin	0.02	-0.714458
NCI-H1876	Rapamycin	0.02	-1.276232
NCI-H2066	Rapamycin	0.02	-1.814195
OCI-AML5	Rapamycin	0.02	-1.989952
OCI-M1	Rapamycin	0.02	-2.744876
P32-ISH	Rapamycin	0.02	-3.700931
PWR-1E	Rapamycin	0.02	-2.911704
RC-K8	Rapamycin	0.02	-4.496533
SLVL	Rapamycin	0.02	-3.835448
SU-DHL-10	Rapamycin	0.02	-4.038969
SU-DHL-5	Rapamycin	0.02	-3.868743
SU-DHL-6	Rapamycin	0.02	-4.025483
SU-DHL-8	Rapamycin	0.02	-2.503241
SUP-HD1	Rapamycin	0.02	-2.801279
SUP-M2	Rapamycin	0.02	-3.014139
TK	Rapamycin	0.02	-1.571471
VAL	Rapamycin	0.02	-4.957595
WIL2-NS	Rapamycin	0.02	-6.59469
WSU-DLCL2	Rapamycin	0.02	-5.917873
DOV13	Rapamycin	0.02	-2.640395
Hey	Rapamycin	0.02	-1.552739
OV-56	Rapamycin	0.02	0.432882
OVCA420	Rapamycin	0.02	-2.067118
PEO1	Rapamycin	0.02	0.182745
FLO-1	Rapamycin	0.02	-1.040237
OACp4C	Rapamycin	0.02	-2.519672
OACM5-1	Rapamycin	0.02	-2.314635
SK-GT-2	Rapamycin	0.02	-2.788267
SK-GT-4	Rapamycin	0.02	-2.201337
ESO26	Rapamycin	0.02	-2.31683
ESO51	Rapamycin	0.02	-1.97129
KYAE-1	Rapamycin	0.02	-0.575558
EMC-BAC-2	Rapamycin	0.02	-3.325834
TE-4	Rapamycin	0.02	-1.627368
RCC-JW	Rapamycin	0.02	-4.008132
MM1S	Rapamycin	0.02	-3.431071
SNU-175	Rapamycin	0.02	-2.642196
SNU-407	Rapamycin	0.02	-2.665892
SNU-C5	Rapamycin	0.02	-1.786201
DiFi	Rapamycin	0.02	-1.928913
HCC1954	Sorafenib	10	2.374438
HCC1143	Sorafenib	10	4.563002
HCC1187	Sorafenib	10	2.289262
HCC1395	Sorafenib	10	2.385908
HCC1599	Sorafenib	10	2.688828
HCC1937	Sorafenib	10	3.86979
HCC2157	Sorafenib	10	2.532946
HCC2218	Sorafenib	10	0.823544
HCC38	Sorafenib	10	5.186547
T47D	Sorafenib	10	3.42143
MCF7	Sorafenib	10	1.831996
BT-549	Sorafenib	10	2.81765
Hs-578-T	Sorafenib	10	2.141935
MDA-MB-231	Sorafenib	10	1.931155
BT-20	Sorafenib	10	2.099914
COLO-824	Sorafenib	10	2.827231
CAL-120	Sorafenib	10	3.34388
DU-4475	Sorafenib	10	0.936984
EFM-19	Sorafenib	10	2.615504
EVSA-T	Sorafenib	10	1.378856
HCC1419	Sorafenib	10	1.931062
HCC1569	Sorafenib	10	2.354399
HCC1806	Sorafenib	10	2.712394
HCC70	Sorafenib	10	2.831118
MDA-MB-175-VII	Sorafenib	10	2.052244
MDA-MB-361	Sorafenib	10	2.29449
MDA-MB-453	Sorafenib	10	1.822385
MDA-MB-468	Sorafenib	10	1.465466
MRK-nu-1	Sorafenib	10	1.215439
OCUB-M	Sorafenib	10	0.92893
UACC-893	Sorafenib	10	1.379594
ZR-75-30	Sorafenib	10	2.076422
AU565	Sorafenib	10	3.11873
CAL-85-1	Sorafenib	10	3.073239
CAL-51	Sorafenib	10	1.175054
MFM-223	Sorafenib	10	1.874939
CAL-148	Sorafenib	10	1.600565
MDA-MB-415	Sorafenib	10	2.406648
MDA-MB-157	Sorafenib	10	2.631208
BT-474	Sorafenib	10	1.682216
CAMA-1	Sorafenib	10	1.863312
BT-483	Sorafenib	10	4.358306
MDA-MB-436	Sorafenib	10	2.652387
EFM-192A	Sorafenib	10	2.933901
HCC1428	Sorafenib	10	3.12488
HDQ-P1	Sorafenib	10	2.915876
JIMT-1	Sorafenib	10	2.247334
HCC1500	Sorafenib	10	1.892029
MDA-MB-330	Sorafenib	10	2.852978
MC-CAR	Sorafenib	10	0.733997
PFSK-1	Sorafenib	10	1.893483
A673	Sorafenib	10	2.393712
ES7	Sorafenib	10	1.932868
EW-11	Sorafenib	10	1.895232
SK-ES-1	Sorafenib	10	2.226466
COLO-829	Sorafenib	10	3.955402
5637	Sorafenib	10	2.972289
RT4	Sorafenib	10	2.001938
SW780	Sorafenib	10	3.028196
TCCSUP	Sorafenib	10	3.850643
C-33-A	Sorafenib	10	1.534968
C-4-I	Sorafenib	10	2.029334
ME-180	Sorafenib	10	2.579891
42-MG-BA	Sorafenib	10	1.820209
8-MG-BA	Sorafenib	10	1.707233
A172	Sorafenib	10	1.95922
GB-1	Sorafenib	10	2.691388
T98G	Sorafenib	10	2.750255
U-118-MG	Sorafenib	10	2.465314
U-87-MG	Sorafenib	10	3.186772
NCI-H720	Sorafenib	10	2.176757
Calu-3	Sorafenib	10	3.362517
COR-L23	Sorafenib	10	2.904593
LK-2	Sorafenib	10	3.065863
NCI-H1623	Sorafenib	10	3.594726
NCI-H1648	Sorafenib	10	1.253928
NCI-H1650	Sorafenib	10	5.746374
NCI-H1693	Sorafenib	10	3.963147
NCI-H1838	Sorafenib	10	5.348067
NCI-H2085	Sorafenib	10	3.935112
NCI-H2170	Sorafenib	10	3.05822
NCI-H2228	Sorafenib	10	3.683429
NCI-H2342	Sorafenib	10	1.245107
NCI-H2347	Sorafenib	10	5.173756
NCI-H2405	Sorafenib	10	3.961172
NCI-H661	Sorafenib	10	3.502506
COR-L311	Sorafenib	10	2.274724
DMS-114	Sorafenib	10	3.088285
DMS-273	Sorafenib	10	1.573337
NCI-H1048	Sorafenib	10	2.512086
NCI-H1092	Sorafenib	10	2.663964
NCI-H1417	Sorafenib	10	1.041818
NCI-H1694	Sorafenib	10	2.319773
NCI-H1963	Sorafenib	10	1.145013
NCI-H209	Sorafenib	10	1.053361
NCI-H2141	Sorafenib	10	3.623702
NCI-H446	Sorafenib	10	2.036918
NCI-H526	Sorafenib	10	1.296739
NCI-H64	Sorafenib	10	2.740097
NCI-H69	Sorafenib	10	2.227287
NCI-H82	Sorafenib	10	1.499545
NCI-H2052	Sorafenib	10	4.059455
SK-N-DZ	Sorafenib	10	1.685217
SK-N-FI	Sorafenib	10	2.44114
VA-ES-BJ	Sorafenib	10	2.938463
VMRC-LCD	Sorafenib	10	2.351477
SBC-5	Sorafenib	10	1.884666
LU-135	Sorafenib	10	2.181625
SK-N-SH	Sorafenib	10	2.096941
NCI-H2122	Sorafenib	10	1.970341
NCI-H650	Sorafenib	10	2.361895
NCI-H929	Sorafenib	10	1.722784
SK-N-AS	Sorafenib	10	3.155376
NCI-H1299	Sorafenib	10	2.886734
NCI-H2087	Sorafenib	10	3.873854
UM-UC-3	Sorafenib	10	2.383752
SW756	Sorafenib	10	3.336886
NCI-H727	Sorafenib	10	2.403112
Calu-6	Sorafenib	10	1.958463
LU-65	Sorafenib	10	2.714281
NCI-H1355	Sorafenib	10	4.425069
NCI-H1792	Sorafenib	10	2.201334
HPAF-II	Sorafenib	10	3.953896
MIA-PaCa-2	Sorafenib	10	2.671361
SHP-77	Sorafenib	10	1.519489
NCI-H2009	Sorafenib	10	2.786916
SW1573	Sorafenib	10	4.298846
SW900	Sorafenib	10	4.639279
TE-5	Sorafenib	10	2.706977
BB49-HNC	Sorafenib	10	1.981043
Ca9-22	Sorafenib	10	1.458011
CADO-ES1	Sorafenib	10	1.695844
CAL-33	Sorafenib	10	3.500091
CPC-N	Sorafenib	10	2.178819
CTV-1	Sorafenib	10	1.678423
DSH1	Sorafenib	10	2.52678
EBC-1	Sorafenib	10	2.507766
EC-GI-10	Sorafenib	10	2.40029
EPLC-272H	Sorafenib	10	2.692716
HO-1-u-1	Sorafenib	10	2.092935
HSC-2	Sorafenib	10	2.132259
IM-9	Sorafenib	10	1.606338
IST-SL2	Sorafenib	10	2.264939
J82	Sorafenib	10	6.071803
KNS-62	Sorafenib	10	3.027866
KP-4	Sorafenib	10	2.421202
